"state","year","addCC","CTC","edservs","edsubs","fedEITC","fedSSI","HCD","HeadStartPriv","highered","lib","Medicaid_CHIP","other_health","othercashserv","parkrec","pell","PK12ed","pubhealth","SNAP","socsec","stateEITC","TANFbasic","unemp","wcomp"
"Montana",2008,0,106750.5625,89624.78125,74178.0078125,159354.28125,16551.076171875,97189.8203125,22862.10546875,317017.21875,28640.66796875,307902.9375,729781.6875,217471.359375,65814.4609375,62656.6953125,1498137.625,248840.9375,46984.97265625,67144.4375,0,15977.8134765625,91144.3046875,142239.734375
"Montana",2009,78378.40625,99415.9375,77523.5859375,77605.734375,189431.046875,18840.123046875,109837.0078125,23303.359375,341721.6875,27716.25390625,349582.5,819126.1875,262051.515625,69786.875,97316.1796875,1525633,240599.421875,65133.1640625,67641.546875,0,18248.3359375,188456.328125,143989.96875
"Montana",2010,74712.40625,101119.421875,93903.6015625,80891.578125,183526.34375,19531.34765625,147349.3125,23558.8203125,327621.5625,29431.125,376729.625,833062,280628.59375,71669.5859375,115223.9140625,1585677.75,273847.90625,82959.5390625,67280.796875,0,20263.48828125,369665.21875,144453.953125
"Montana",2011,72976.328125,100117.171875,103118.796875,84472.6796875,182616.09375,19494.353515625,131911.984375,24012.71484375,296793.34375,29450.033203125,393601.8125,888056.5625,287683.28125,69947.734375,107037.8046875,1572706.125,272426.5625,86734.796875,69357.3203125,0,18022.19140625,299237.34375,127570.7890625
"Montana",2012,69970.4765625,99391.1484375,93723.3046875,83149.1953125,179918.796875,20126.142578125,101613.375,24661.21875,354064.875,31006.310546875,408332.09375,839190.75,276576.34375,67270.546875,97471.84375,1526336,278261.3125,82593.6875,69736.796875,0,16542.556640625,226651.21875,125017.71875
"Montana",2013,69568.84375,97750.953125,96668.7109375,86369.15625,182351.4375,20284.48828125,103820.4765625,22980.357421875,356759.46875,29999.736328125,461348.65625,848091.1875,270568.28125,79177.8046875,89026.640625,1528488.625,283456.40625,82708.1171875,70661.7890625,0,15979.6533203125,184058.65625,119415.6328125
"Montana",2014,66484.8046875,96788.3984375,95373.71875,86425.3359375,176753.0625,18667.271484375,99871.4375,24166.5703125,379693.53125,27464.005859375,508235.65625,845130.5,268734.84375,71916.4375,80716.6484375,1571322.875,267751.8125,72802.7734375,69424.453125,0,16127.0927734375,133998.65625,113863.7734375
"Montana",2015,65410.57421875,97226.1953125,85639.328125,89864.21875,176043.40625,19065.0859375,105508.1640625,17904.130859375,379132.625,27415.826171875,463314.46875,918900.9375,272080.75,74032.234375,71775.9765625,1564159.875,282377.5625,73131.078125,69368.59375,0,16794.390625,109361.0234375,122492.671875
"Montana",2016,65091,71970,40880,72585,171941,18326.263671875,73325,16818.470703125,462347,27218,483991.40625,1294052.625,52540.6640625,74535,66766.546875,1598517,347285,68542.5703125,68787.0078125,0,19833.3359375,115595,64994
"Nebraska",1997,0,0,71962.2109375,46632.13671875,196957.15625,25812.150390625,102934.328125,23034.126953125,617688.6875,37238.6953125,NA,NA,446150.09375,132449.25,54700.59375,2237294.75,158888.625,52645.7890625,84992.234375,0,69608.0703125,90991.484375,0
"Nebraska",1998,0,152798.40625,68209.625,53788.25390625,195827.328125,25697.34765625,95898.8359375,25719.099609375,676093.375,37526,294115.21875,1275897.75,480623.5625,136084.03125,58884.28125,2248337.5,146681.40625,48276.34375,89802.8125,0,57195.578125,57540.4296875,752.125671386719
"Nebraska",1999,0,191645.15625,75770.9921875,58552.52734375,194735.578125,22359.185546875,94079.8671875,27201.87109375,750274.5625,40082.3125,328815.34375,1206924.5,430529.59375,139454.28125,56578.15625,2262129.75,176771.625,46553.9453125,93454.28125,0,94667.046875,64245.19140625,1101.53686523438
"Nebraska",2000,0,187484.453125,86554.8671875,64910.36328125,190532.71875,23575.56640625,130473.4375,29825.490234375,733444.1875,38818.125,362512.6875,1403096.875,595027,134136.265625,61325.4375,2343068.5,160747.671875,39576.91796875,94009.2265625,0,56176.47265625,66172.1875,1225.03234863281
"Nebraska",2001,0,209273.546875,82541.3671875,72339.390625,196705.390625,23656.666015625,129507.578125,35263.28125,791703.625,36213.9453125,417135.96875,1465930,645914.4375,144776.609375,74166.4765625,2476675.5,169516.984375,42229.08203125,98819.265625,0,52367.12109375,107694.96875,1359.42028808594
"Nebraska",2002,0,196214.265625,79268.328125,79991.2421875,231245.140625,24539.359375,129495.96875,38278.53125,853298.8125,33967.46484375,460442.5625,1548835.75,680011.4375,156027.4375,87175.4140625,2622611.25,179144.75,48316.38671875,98909.046875,0,68458,148363.578125,1498.19873046875
"Nebraska",2003,0,201038.03125,83723.3359375,83927.65625,232802.0625,24198.9765625,139134.3125,38235.15234375,853709.6875,33161.515625,475063.90625,1627457.625,723531.5625,159625.8125,93505.953125,2687435.25,203511.125,56231.2109375,99941.6171875,0,75336.375,161500.078125,735.052124023438
"Nebraska",2004,0,283377.34375,87497.359375,87203.9296875,236919.40625,23839.130859375,147546.0625,38176.9765625,849088.6875,32195.015625,486845.75,1692609.125,761692.375,162133.765625,91781.4921875,2733721,225647.265625,69103.078125,101486.0078125,0,80741.4140625,173130.03125,0
"Nebraska",2005,0,274157.59375,87365.984375,96958.7578125,241713.59375,24773.767578125,139794.328125,37276.8671875,816807.125,35030.0390625,491313.625,1714143.125,794825.5625,162244.328125,82626.7421875,2699642.5,320967.65625,73105.7421875,104960.9375,0,65608.578125,134311,1741.04602050781
"Nebraska",2006,0,262788.09375,78547.234375,124560.9375,244699.140625,25518.564453125,161443.03125,30282.19921875,862287.4375,35887.0859375,563312.3125,1583715.75,715003.875,164051.21875,80457.609375,2728058,480508.0625,73337.984375,101709.9765625,18520.83984375,74497.9453125,104932.9609375,1653.22937011719
"Nebraska",2007,0,259228.78125,88323.296875,133052.96875,257512.640625,26718.6640625,173043.5,29637.701171875,713170.0625,44357.10546875,563545.4375,1770399.75,697442,157019.3125,88646.734375,2892623.75,472506.96875,71760.9765625,100189.6328125,24484.966796875,49813.515625,94535.5546875,1555.6455078125
"Nebraska",2008,0,248534.328125,106715.7421875,140154.1875,262062.890625,26881.9296875,173201.8125,28564.26171875,831918.0625,42360.15625,585892.8125,1819943.5,771378.25,174331.625,102004.1640625,2960204.25,466033.59375,79037.9609375,102635.078125,25445.80078125,26018.6875,101919.0859375,1427.42883300781
"Nebraska",2009,158982.6875,233164.6875,135054.296875,124230.234375,312188.09375,29938.140625,147582.453125,29117.478515625,825945.6875,39206.41015625,588353.4375,1877507.25,782040.1875,177752.15625,166826.140625,3106657.25,435285.96875,98800.703125,101872.015625,28096.9296875,29293.55078125,195620.1875,980.271301269531
"Nebraska",2010,156722.0625,235618.46875,141768.796875,131855.703125,311740.59375,30325.19140625,162518.265625,30243.87890625,926835.0625,49369.546875,589806.4375,1922921.125,840043.0625,170955.609375,196224.6875,3335147,475290,130723.9765625,101043.796875,28056.654296875,34464.33203125,402898.5,1316.16906738281
"Nebraska",2011,154406.390625,231139.34375,145514.765625,136096.796875,318831.53125,31128.6953125,156386.625,31181.267578125,941890.875,52256.1484375,544088.5,1697993.5,809013.875,158367.9375,179062.875,3328682,488980.5625,133057.078125,104505.75,28694.837890625,30737.587890625,345334.9375,1158.37158203125
"Nebraska",2012,149342.53125,225615.3125,145153.34375,135590.78125,321172.125,32192.48046875,178536.515625,32358.724609375,1076949.5,54637.328125,505721.09375,1897039.625,832887.125,148489.859375,168118.3125,3443888.75,469068.8125,128227.90625,103886.34375,28905.4921875,26948.28515625,280904.0625,1169.36999511719
"Nebraska",2013,148612.28125,220044.59375,146058.21875,144998.890625,330606.4375,31735.53125,152422.53125,30140.560546875,1039894.3125,48729.12890625,559993.1875,1842741.75,942312,154742.21875,157033.359375,3508145.25,485494.5,130658.484375,102888.6875,29754.580078125,25251.126953125,193678.03125,1122.86779785156
"Nebraska",2014,144134.625,217395.171875,150483.8125,150922.640625,326676.3125,30318.33984375,142052,32141.373046875,1057442.5,51669.03515625,564208.75,1971030.375,969196.6875,168392.84375,148878.515625,3535716,485292.21875,119011.46875,102669.8203125,29400.869140625,23949.01171875,126281.8515625,973.806640625
"Nebraska",2015,140041.3125,217043.8125,156593.125,154913.875,325459.5625,29428.548828125,191634.78125,33418.78515625,1161484.5,54560.7109375,535779.0625,2009380.75,966862.875,172346.25,132308.703125,3615697.5,536780.1875,121151.8984375,100998.7109375,29291.361328125,24231.65625,94324.6796875,869.445068359375
"Nebraska",2016,133842,157300,164605,151696,314078,28871.384765625,188271,30818.099609375,1261681,57613,547983.1875,1791891.75,956774.1875,182385,123743.8671875,3728426,568514,116969.2265625,100756.28125,28267.021484375,26952.78125,77914,751
"Nevada",1997,0,0,42983.41015625,22746.4453125,252286.921875,24152.287109375,130383.203125,14175.7138671875,420747.21875,56437.6484375,NA,NA,295885,302900,23201.966796875,1966829.625,184985.796875,53330.7421875,106867.8828125,0,57388.56640625,333405.875,302426.625
"Nevada",1998,0,152581.5,50962.8515625,26227.212890625,259170.671875,25203.705078125,140216.5,15887.59765625,446468.28125,62947.56640625,257615.78125,1148274.625,336398.5625,347135.5625,32777.68359375,2130046.5,232413.875,44970.3671875,108050.3125,0,55092.70703125,57540.4296875,310956.0625
"Nevada",1999,0,29784.611328125,51531.6171875,29442.466796875,265542.71875,25015.486328125,146059.34375,15972.2841796875,502471.875,63986.49609375,246048.734375,1196835.125,391902.34375,373028.78125,33880.08984375,2323508.5,234407.59375,37269.28125,111331.6875,0,38393.859375,242614.890625,302271.71875
"Nevada",2000,0,211050.3125,44218.3515625,29175.9375,269366.75,27169.236328125,151333.046875,16854.755859375,530124.25,66279.8359375,269322.25,1273090.125,387173.71875,397723.96875,35848.9609375,2449071.25,227141.984375,39518.8203125,125948.71875,0,38524.3359375,266334.84375,0
"Nevada",2001,0,239348.46875,50694.46875,41201.1484375,284703.75,30620.236328125,185336.296875,24442.8984375,543289.0625,76010.4296875,293435.0625,1405576.25,413222.03125,324713.8125,51563.49609375,2574348.25,278317.1875,42601.4609375,130498.21875,0,33611.39453125,388194.6875,0
"Nevada",2002,0,231093.21875,57277.2890625,53049.85546875,329233.09375,34777.07421875,219327.640625,25911.541015625,559786.75,85900.21875,342528.9375,1519010.375,407347.15625,256844.171875,56709.625,2712969.5,329470.125,64040.3984375,138014.296875,0,63012.58203125,508058.3125,0
"Nevada",2003,0,253316.6875,59212.17578125,60832.62890625,340192.90625,37541.48046875,240588.203125,29961.115234375,589890.25,101553.4921875,442325.15625,1480217.75,514523.5,384350,65669.265625,2857103.25,359613.96875,73554.203125,150587.53125,0,61465.01171875,451796.8125,0
"Nevada",2004,0,354962.78125,60717.0859375,67927.546875,346342.84375,40388.38671875,259532.65625,29717.369140625,615250.375,115945.4453125,438452.96875,1531210.125,633147.125,504182.9375,64395.33984375,2978333.75,386365.28125,75538.4140625,155301.546875,0,40600.76953125,395271.125,0
"Nevada",2005,0,352374.59375,55777.91015625,104079.78125,355639.03125,42126.8203125,249356.203125,29441.041015625,672380.5625,121970.484375,467234.875,1728337.25,599366.125,519328.96875,57255.625,3157743.25,406356.75,78203.4140625,160705.65625,0,40299.3125,265116.8125,0
"Nevada",2006,0,348695.96875,59210.1015625,112337.171875,366975.71875,44762.15234375,251421.5625,27292.505859375,688201.4375,107958,482951.875,1729335.125,610359.3125,577787.1875,54414.36328125,3444854.25,396546.59375,70565.796875,164391.078125,0,38891.19140625,250006.1875,0
"Nevada",2007,0,347374.375,59822.99609375,121177.5625,402882.375,47640.7578125,242104.0625,25003.701171875,745941.75,96223.0390625,523995.40625,1927897.875,618316,583767.1875,64749.984375,3753164,417384.15625,75585.53125,165848.8125,0,38761.3828125,312738.625,0
"Nevada",2008,0,334014.96875,56959.01171875,132199.453125,419860.59375,49225.046875,252068.65625,26386.93359375,782089.5,137500.359375,571801.9375,1838862.375,630463.8125,680598.25,94289.8046875,3879678.5,431353.03125,93204.4296875,173055.125,0,27282.126953125,454896.0625,0
"Nevada",2009,347513.375,294638.6875,69582.609375,152810.1875,529722.8125,55798.6640625,274957.78125,26897.982421875,716497.25,97465.390625,620989.4375,2064441,682190.625,585503.9375,181384.40625,3906790.75,407936.0625,156406.421875,171856.296875,0,51898.22265625,988177.8125,0
"Nevada",2010,348114.625,289580.3125,67066.296875,197381.34375,572142.875,59828.62890625,229409.59375,26489.611328125,749178.625,87651.796875,712063.125,1908515.25,750032.3125,517291.875,231768.109375,3930865.5,377255.21875,211701.53125,173370.765625,0,45775.6640625,2254047.5,0
"Nevada",2011,352133.09375,280185.71875,77673.453125,224524.546875,582422.5,63757.46875,252102.203125,28096.29296875,703177.9375,89561.3203125,725299.1875,2022436.875,721234.25,485741.65625,219829.03125,3929199.5,386871.28125,252944.90625,179035.25,0,48942.64453125,1815775.5,0
"Nevada",2012,330538.71875,272903.84375,104823.84375,241199.5,586580.9375,68398.4140625,300656.25,29891.591796875,722432.3125,105634.140625,773468.375,2129458.75,675257.9375,468131.40625,208929.734375,3709191.75,381028.1875,268752.65625,181843.59375,0,46333.40234375,1321379.625,0
"Nevada",2013,330664.78125,266401.9375,105558.9453125,274644.28125,631264.1875,73327.375,287790.59375,27854.23828125,736552.3125,99329.0078125,865071.8125,2000033.625,684852.1875,445606.65625,210318.640625,3728060.5,395829.65625,255896.03125,181749.53125,0,45298.28125,878379.4375,0
"Nevada",2014,322787.21875,263331.84375,83761.6875,294147.90625,637083.3125,75857.7421875,286148.78125,27337.66796875,782284.8125,100300.0390625,1186851.875,1962920.5,727940.8125,445095.09375,210959.984375,3732228.5,486282.40625,244307.34375,183740.375,0,51162.73046875,542239.4375,0
"Nevada",2015,312582.6875,265077.625,188592.734375,328906,646749.8125,79892.15625,289656.625,28143.166015625,800832.6875,99265.3515625,1172899.25,2993846.25,722964.125,468945.28125,193924.828125,3809759.5,355254.21875,269387.15625,182216.015625,0,46354.2109375,375983.40625,0
"Nevada",2016,281436,225640,136410,372990,635581,82269.1796875,283000,29532.96484375,795280,98643,1164739.75,3212513.25,684217.625,498073,176596.8125,3944218,356541,272582,180484.8125,0,44515.37890625,342324,0
"New Hampshire",1997,0,0,21197.982421875,53527.5078125,110171.8984375,11654.40234375,100429.125,10594.0009765625,116308.7265625,25977.40234375,NA,NA,319647.1875,64041.66015625,25478.806640625,1611525.75,147875.421875,24012.232421875,73976.875,0,62257.25390625,60129.15234375,55214.27734375
"New Hampshire",1998,0,108070.875,22208.833984375,55126.3046875,108746.9453125,11498.25390625,109649.78125,11988.939453125,124007.7734375,24930.0078125,221428.09375,766476.25,345678.3125,65292.67578125,25677.671875,1688060.125,151392.75,21276.076171875,74846.71875,0,54948.30078125,34475.2421875,44888.09765625
"New Hampshire",1999,0,136561.359375,22617.66796875,56114.40234375,105223.1953125,10634.3466796875,107878.2890625,12676.0185546875,130173.28125,28836.064453125,257683.046875,720327.3125,360598.28125,66751.4609375,24678.751953125,1742456.125,155192.90625,20708.927734375,77633.9296875,0,50542.0078125,37158.7890625,48566.37109375
"New Hampshire",2000,0,134416.984375,28107.611328125,59177.64453125,99723.625,10633.58984375,116461.1953125,13405.8603515625,147484.90625,31383.447265625,233743.78125,881135.1875,387928.28125,67910.9375,26259.103515625,1855054.625,158837.234375,17632.099609375,79484.2109375,0,43679.61328125,37346.453125,0
"New Hampshire",2001,0,155311.9375,24721.087890625,63921.3671875,101124.1015625,11317.0908203125,157085.90625,16485.623046875,160751.625,31721.138671875,276978.28125,748637.5625,396914.0625,74056.8046875,30181.57421875,1955905.75,167273.25,17284.20703125,85524.390625,0,35809.44921875,87187.21875,0
"New Hampshire",2002,0,148142.25,21641.375,68932.859375,118043.390625,11875.91015625,197241,16842.52734375,174639.671875,32270.205078125,326529.4375,620557.375,398692.34375,80487.5859375,34168.6796875,2066674.75,176564.8125,19743.474609375,90192.859375,0,38166.1484375,135704.84375,0
"New Hampshire",2003,0,135126.21875,26256.91015625,70401.796875,119433.1171875,11654.236328125,231477.15625,16729.244140625,362553.53125,34221.046875,300224,919418.3125,399415.21875,86266.4609375,38162.9296875,2178009,166856.828125,23783.20703125,95258.2109375,0,50082.64453125,131488.875,0
"New Hampshire",2004,0,214910.578125,30522.189453125,71394.8359375,121979.6640625,11530.8330078125,262899.625,16624.34375,540356.875,35888.02734375,373691.28125,1099766.75,415835.09375,91293.1953125,39336.296875,2271821.5,156581.09375,25939.82421875,98320.3984375,0,43125.09765625,126679.625,0
"New Hampshire",2005,0,201437.328125,32133.970703125,73098.3984375,122107.875,12408.6201171875,253437.703125,16231.4306640625,166251.65625,36501.17578125,378375.53125,1172816.25,241894.953125,88175.7109375,35010.296875,2333546.25,153259.46875,27113.849609375,103147.515625,0,42890.0859375,83859.5703125,0
"New Hampshire",2006,0,185929.421875,28940.93359375,73507.4765625,123836.7734375,13593.3427734375,197338.359375,15590.35546875,161005,37954.80078125,372257.5625,932828.0625,243767.296875,94411.875,34553.6953125,2392941.25,145751.484375,29305.53515625,96850.4296875,0,41153.359375,74137.4453125,0
"New Hampshire",2007,0,174712.640625,30392.98046875,83433.9609375,132491.25,14528.580078125,194204.625,15408.794921875,158513.0625,38194.13671875,403827.9375,889119.8125,244381.703125,99238.03125,38847.21484375,2446042.25,157932.984375,31944.095703125,98607.6875,0,33051.68359375,85676.2890625,0
"New Hampshire",2008,0,161974.421875,31448.35546875,90368.2578125,134073.859375,15204.7724609375,203976.3125,15073.0625,202260.265625,39693.9765625,411034.25,948681,258861.921875,103334.1640625,47852.24609375,2554397.75,167751.515625,33600.4921875,102722.375,0,26756.3671875,106995.390625,0
"New Hampshire",2009,66172.1953125,151933.171875,51933.28515625,95715.7734375,158999.328125,16739.884765625,201741.609375,15364.9912109375,141113.546875,40964.90234375,416026.96875,974415.125,492460.8125,101857.1796875,79518.6875,2625048.75,143414.90625,53934.3671875,100914.828125,0,37660.58984375,226061.875,0
"New Hampshire",2010,63763.76953125,146673.625,53019.82421875,102419.0859375,159150.8125,17695.86328125,228741.59375,15504.5087890625,108993.328125,41898.4140625,400273.875,1084436.375,527936.6875,106241.0390625,93457.7890625,2688854.25,132532.5,70836.578125,101931.9375,0,41620.10546875,441651.75,0
"New Hampshire",2011,61959.93359375,138942.03125,53103.89453125,108665.8203125,162098.671875,17734.96484375,239748.390625,15920.3916015625,142041.8125,42246.046875,427514.125,1050290.75,526771.4375,100931.4765625,88071.609375,2707275,128107.9140625,70534.6328125,106502.1328125,0,39413.3828125,272236.71875,0
"New Hampshire",2012,59373.0625,132230.953125,49322.203125,105144.7890625,162639.875,19061.021484375,213517,16461.126953125,284353.90625,53183.03125,327291.0625,955158.25,492628.6875,76620.2109375,85976.6875,2697071.25,124119.5078125,73353.1796875,107302.734375,0,31454.52734375,192549.890625,0
"New Hampshire",2013,57832.8984375,125897.640625,58905.76953125,112938.8359375,165184.46875,18908.150390625,213464.671875,15339.16796875,178484.9375,53238.30859375,377656.09375,878792.3125,360536.6875,78040.3515625,83568.765625,2673706.5,159178.484375,70447.8515625,105626.8046875,0,24869.45703125,148270.625,0
"New Hampshire",2014,54706.04296875,119601.25,54942.33203125,118958.8671875,161152.71875,17994.83203125,208674.890625,16099.60546875,194630.390625,52731.83203125,376521.5625,950096.625,388349.28125,87891.1640625,78348.3125,2683623.75,130243.5625,59448.0234375,103766.46875,0,22085.65625,102708.9765625,0
"New Hampshire",2015,52616.58984375,115537.1171875,50178.1015625,124465.1015625,157717.328125,18103.171875,202193.484375,16709.080078125,206856.140625,52399.2265625,420350.34375,1156133.375,397018.9375,88051.53125,69868.703125,2711673.75,133440.609375,53715.1328125,102844.9375,0,19522.060546875,74818.78125,0
"New Hampshire",2016,50974,90130,58262,158005,150523,16857.640625,209021,16817.54296875,230909,52629,441747.34375,1520697.625,333317.5625,89985,61569.15625,2737576,169960,48461.91015625,100157.2109375,0,13661.44140625,61777,0
"New Jersey",1997,0,0,147238.078125,402014.5,932456,133779.640625,744617.0625,99435.8515625,1778036.875,313291.53125,NA,NA,2103538.25,722375.375,186424.71875,15366602,1348321.125,326397.59375,505712.25,0,607088.5625,2463169.25,157961.828125
"New Jersey",1998,0,618090.9375,224192.59375,439093.5,950492.4375,133604.453125,846356.875,118408.5078125,1796263.375,301961.5625,1440473.5,5244482.5,2303406.5,747603.0625,239981.890625,16311201,1455458.875,276058.0625,504672.59375,0,524505.75,1483446.75,156211.140625
"New Jersey",1999,0,780139.8125,110227.3984375,421101.40625,967174.375,123007.3984375,906813.8125,126169.4921875,1995001.5,308211.96875,1579961.125,5053237.5,2369784.5,749370.5,236609.296875,16700755,1275699.25,243247.296875,527665,0,419143.9375,1475344.5,168664.484375
"New Jersey",2000,0,134848.9375,103250.1953125,455171.0625,955762.3125,129038.140625,902253.375,138994.625,2192032.5,311294.46875,1705914.625,5219397.5,2389340.5,778030.4375,256746.78125,18126388,1379503.625,202034.421875,544719.125,80284.03125,301960.15625,1383219.625,164108
"New Jersey",2001,0,872586.8125,108832.140625,478481.34375,977454.5,134993.8125,979386.8125,156714.578125,2289244.5,317908.71875,2062438.625,5448607.5,2251993.5,812580,308826.875,18392710,1494435.5,189707,563703,131956.359375,264559.65625,2111733.5,175316.640625
"New Jersey",2002,0,836696.8125,114967.109375,504270.90625,1062957.625,135898.5,1060449.625,160370.921875,2398875.5,326515.65625,2385650.5,5741490.5,2112654.25,851536.0625,353165.59375,18778848,1615470.75,201251.40625,571250.5,167415.8125,253766.265625,2826833.75,187329.84375
"New Jersey",2003,0,891129.875,162984.953125,539335.5,1077179,137715.140625,1052297.75,160648.78125,2253646.75,360822.5625,2482841.5,7700558,2053618.5,888644.5625,373382.3125,20222916,1710629.5,218137.421875,583433.625,193892.21875,285118.71875,2902386.75,206478.328125
"New Jersey",2004,0,1233224.375,208006.09375,569742.9375,1075868.25,141077.46875,1038311.1875,159360.515625,2101348.75,391553.03125,2201901,9890610,1963146.875,918957.4375,367900.4375,21486870,1791698.875,228186.015625,595691.9375,193656.296875,335345.84375,2957683,223600.75
"New Jersey",2005,0,1149671.5,288967.4375,595060.8125,1082223,147618.21875,1141666.625,155599.265625,2356982.5,401690.4375,1991968.375,11036795,1778830.625,954023.9375,345988.84375,22178082,1676683.25,260062.484375,607492.5,194800.15625,536097.9375,2157105,217673.3125
"New Jersey",2006,0,1054249.25,394067.9375,606430.1875,1088089.875,153426.0625,1108870.625,149555.03125,2395900.25,419584.65625,2516924.25,10638438,3046855.25,964180.0625,350376.875,22756386,1347772.875,274292.84375,596898.125,195856.1875,91542.7421875,1973142.25,210850.328125
"New Jersey",2007,0,989580.875,561803.5625,642640.9375,1154978,156549.28125,1105370.375,148004.75,2215450.25,444519.125,2640433.25,9952254,2684081,953860.625,399533.03125,22909144,1806218,260470.203125,590233.375,207896.03125,259829.734375,2018619.125,206922.640625
"New Jersey",2008,0,926694.4375,525215.1875,642993.1875,1178441.875,158241.671875,1205358.625,145273.34375,2399060.75,458659.5,2749516.75,10372360,2783323.5,984327.25,489292.5,23403576,1785948.125,287896.4375,607691.875,238634.46875,224688.84375,2326458.5,208322.625
"New Jersey",2009,635589.9375,872316,567458.3125,804952.5625,1331563.625,172079.5625,1259557.5,148086.921875,2254649.5,496197.125,3185892,10392763,3113765.75,931696.25,772511.875,23778400,1792494.25,388083.375,601462.3125,299601.8125,201800.375,3790751.25,209457.21875
"New Jersey",2010,643740.9375,848487.75,433384.96875,833918.5625,1339198.75,175753.046875,1309283.375,149431.59375,1948954.75,495249.34375,3782877,10652247,2935294.5,877989.3125,880532.0625,24635446,1820089,538560.875,602251.3125,241055.765625,292744.375,8623281,250757.71875
"New Jersey",2011,639428.625,800636.4375,531148.9375,779633.6875,1374512.5,181146.5,1507986.25,153331.171875,1839538.25,478801.125,4015946.75,9881719,3452045.5,749017.6875,851227,23326406,1654181.5,589213.125,615576,247412.25,253280.015625,7800424.5,251448.59375
"New Jersey",2012,602250.9375,759909.3125,814351.75,866122.875,1379544.125,190535.875,1355527.5,158437.0625,2367845,457482.09375,3640539.75,10912791,3321228.25,735615.25,818660.625,23490158,1633704.125,635294.3125,611071.1875,248317.9375,222305.734375,6385668.5,208029.21875
"New Jersey",2013,603038.3125,719523.875,796950.75,873403.625,1474070.25,191438.984375,1338634.375,147638.296875,2482751.25,438255.90625,3744980.5,10502003,3059001.75,612244.1875,819727.3125,24163184,1617100.375,690364.5625,607304,265332.65625,316700.1875,5004493.5,203352.609375
"New Jersey",2014,583486.125,679115.5625,845022.75,939380.6875,1477086.625,185879.875,1339430.125,160287.359375,2456364.75,425526.90625,3460763.25,11316961,3115313.5,610773.125,801895.8125,24932320,1669983.25,586192.3125,596343.8125,265875.59375,223539.078125,3266716,201858.25
"New Jersey",2015,561774.75,656737.3125,970846.625,1032670.1875,1469342.875,186167.84375,1326099.875,148305.921875,2366887.25,418789.4375,3388884,13029483,3166031,622744.0625,762275.1875,24333728,1602771.375,575778.125,579746.375,264481.71875,192597.765625,2224206.25,212302.296875
"New Jersey",2016,529174,551830,986942,1111637,1420110,180443.640625,1298774,154944.875,2523435,405222,3372714.75,13396093,3069942.5,598968,722315.1875,24349836,1645196,571165.5,560186.6875,383429.6875,121620.40625,2042564,209153
"New Mexico",1997,0,0,59091.140625,60968.97265625,394520.28125,42172.03515625,88631.71875,28012.35546875,911695.75,34722.0859375,NA,NA,324309.5625,198160.5625,74368.234375,2142797,416937.375,128189.921875,133319.453125,0,186800.34375,143548,11951.4013671875
"New Mexico",1998,0,129258.5703125,59316.515625,73153.375,402384.40625,41222.625,105122.9375,33521.59765625,940492.3125,37047.1171875,634509.625,1318557.875,370109.5,198797.796875,90396.4921875,2251623.25,411138.09375,107796.8515625,134363.984375,0,146189.5625,100582.015625,1287.34619140625
"New Mexico",1999,0,161952.34375,58318.8671875,87677.8828125,407714.6875,38690.03515625,108533.3671875,39457.2578125,1015729.625,38089.25390625,584160,1536270.625,346643.4375,207474.1875,91140.140625,2410054.25,411389.25,105685.0234375,137025.171875,0,150760.25,115623.8203125,0
"New Mexico",2000,0,151045.53125,65824.7109375,99511.0546875,396790.5625,40175.95703125,109483.0078125,42694.2421875,943761.375,37738.8984375,602949.5,1572939.5,339144.375,222681.984375,97046.9453125,2499177.75,441628.9375,100988.75,143052.875,0,153697.4375,98713.8984375,0
"New Mexico",2001,0,187250,70792.328125,127291.78125,411578.96875,41959.375,101154.7109375,49603.171875,1146115.75,35591.79296875,725431.5625,1713685.25,383972.125,214806.375,114203.40625,2608435.5,458277.03125,96292.484375,142399.25,0,140925.15625,131628.890625,0
"New Mexico",2002,0,167855.875,76067.6328125,154892,453827.1875,43951.86328125,93866.6015625,52189.125,1348704.875,33780.19140625,829168.9375,1880192.5,451826.03125,208757.75,131680.25,2731902.5,477520.71875,105728.7890625,139428.453125,0,107594.015625,164194.203125,0
"New Mexico",2003,0,174608.28125,83078.8828125,170762.109375,458146.9375,46360.8203125,113257.140625,52956.15625,1344506,35425.78515625,920945.625,2053963.875,508548.03125,225932.78125,141606.125,2849148.75,414732.59375,125689.2421875,139645.03125,0,100096.34375,170942.671875,0
"New Mexico",2004,0,241009.9375,89304.3671875,184955.1875,457000.1875,49482.35546875,131158.890625,50225.25390625,1332588.25,36793.41015625,963847.625,2247858,560285.625,241051.3125,141703.921875,2944680.25,352175.15625,146412.171875,139306.984375,0,91917.359375,176400.453125,0
"New Mexico",2005,0,236700.796875,110036.0546875,128495.7578125,453608.15625,53998.140625,264006.78125,49851.42578125,1396872.125,37539.48046875,961464.875,2824622.25,460442.3125,270789.8125,132365.59375,2981735.75,442252.4375,161089.796875,141047,0,90896.609375,134689.125,0
"New Mexico",2006,0,235425.046875,129437.0234375,195707.5,453188.5625,58821.59375,199230.625,47740.9296875,1396205.125,39828.2265625,1015851.875,2462131.75,463271.8125,270577.375,124089.5625,3081687.75,456946,159612.3125,147726.859375,0,86658.9140625,115222.078125,0
